Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-02-10,INFRATEL,EQ,319.0,320.0,323.75,313.9,315.9,317.05,317.78,3484508,110731080130000.0,120137,2317706,0.6651
2017-02-13,INFRATEL,EQ,317.05,318.2,324.6,317.25,320.95,320.5,320.52,1831990,58719564865000.0,48238,951242,0.5192
2017-02-14,INFRATEL,EQ,320.5,323.0,323.5,315.6,319.0,318.75,318.25,2197759,69943226465000.0,41607,1487267,0.6767000000000001
2017-02-15,INFRATEL,EQ,318.75,319.05,327.75,318.0,323.0,323.75,321.26,4532295,145604195325000.0,51734,3048531,0.6726000000000001
2017-02-16,INFRATEL,EQ,323.75,323.2,323.75,316.7,318.15,319.25,319.49,3318662,106029306065000.0,39667,2549812,0.7683
2017-02-17,INFRATEL,EQ,319.25,320.0,321.05,306.0,307.5,307.75,312.07,3909443,122003527455000.0,59297,2561571,0.6552
2017-02-20,INFRATEL,EQ,307.75,308.0,310.3,306.2,308.0,308.75,308.57,1472524,45436986060000.0,47932,917619,0.6232
2017-02-21,INFRATEL,EQ,308.75,308.7,309.85,294.15,295.6,295.6,298.3,4464223,133167972534999.98,69222,2620314,0.5870000000000001
2017-02-22,INFRATEL,EQ,295.6,296.0,303.0,296.0,301.3,300.75,300.89,4005464,120520653134999.98,99394,2706412,0.6757
2017-02-23,INFRATEL,EQ,300.75,301.0,303.5,295.95,296.95,297.9,298.96,5179738,154851374650000.0,73851,3738474,0.7217
2017-02-27,INFRATEL,EQ,297.9,300.0,300.95,287.1,288.75,288.15,291.66,5404804,157635001060000.0,116938,3938529,0.7287
2017-02-28,INFRATEL,EQ,288.15,290.05,294.0,281.75,284.0,284.25,287.35,12472499,358397574380000.0,128344,9881048,0.7922
2017-03-01,INFRATEL,EQ,284.25,285.0,292.05,285.0,289.0,288.95,288.89,5145017,148634467920000.0,55871,2835347,0.5511
2017-03-02,INFRATEL,EQ,288.95,292.4,293.75,287.8,289.2,289.8,291.12,2879156,83817822525000.0,49839,1393615,0.484
2017-03-03,INFRATEL,EQ,289.8,295.0,310.0,294.05,307.6,307.9,304.45,12442632,378816417840000.0,142151,5345835,0.42960000000000004
2017-03-06,INFRATEL,EQ,307.9,308.85,312.75,305.75,308.95,310.1,309.5,5737310,177567829530000.0,77671,2873411,0.5008
2017-03-07,INFRATEL,EQ,310.1,310.4,314.9,309.0,310.25,310.1,311.94,3416663,106579443450000.0,63895,1710762,0.5007
2017-03-08,INFRATEL,EQ,310.1,311.5,311.5,306.35,310.5,309.95,309.19,1818529,56226675345000.01,27702,1002996,0.5515
2017-03-09,INFRATEL,EQ,309.95,306.7,308.9,303.1,305.15,305.15,305.17,2492122,76050857805000.0,35518,1826291,0.7328
2017-03-10,INFRATEL,EQ,305.15,308.95,312.8,306.05,309.0,308.45,309.36,3372496,104330695805000.0,49810,2038249,0.6043999999999999
2017-03-14,INFRATEL,EQ,308.45,313.9,315.0,307.5,310.05,310.05,310.64,2549708,79203876410000.0,56168,1654722,0.649
2017-03-15,INFRATEL,EQ,310.05,312.0,312.8,308.05,308.95,308.9,310.41,2640194,81955548775000.0,51416,2016109,0.7636000000000001
2017-03-16,INFRATEL,EQ,308.9,311.0,311.75,309.25,310.5,310.5,310.48,1573157,48842749355000.0,33887,1039501,0.6607999999999999
2017-03-17,INFRATEL,EQ,310.5,312.0,312.1,305.65,310.9,309.7,308.44,4625028,142653719255000.0,44783,3087983,0.6677
2017-03-20,INFRATEL,EQ,309.7,307.0,314.45,303.65,310.35,308.8,311.0,2111748,65674535585000.0,29499,1355209,0.6417
2017-03-21,INFRATEL,EQ,308.8,310.9,314.5,310.35,313.0,313.45,312.61,1647977,51518062315000.0,35551,1053972,0.6396000000000001
2017-03-22,INFRATEL,EQ,313.45,312.9,317.0,310.45,312.95,312.95,312.71,3928598,122850594184999.98,32299,2187601,0.5568
2017-03-23,INFRATEL,EQ,312.95,316.3,317.0,312.5,313.5,313.55,313.44,1674503,52484975295000.0,58986,1341014,0.8008
2017-03-24,INFRATEL,EQ,313.55,313.0,314.55,309.25,309.95,310.4,311.8,1346006,41968642380000.0,31520,990280,0.7356999999999999
2017-03-27,INFRATEL,EQ,310.4,312.9,315.3,307.4,315.25,312.55,311.95,1775015,55372154760000.0,30850,1171744,0.6601
2017-03-28,INFRATEL,EQ,312.55,315.0,323.9,313.7,318.2,318.65,318.7,5338059,170125979400000.0,60521,3391845,0.6354
2017-03-29,INFRATEL,EQ,318.65,320.8,340.85,320.1,338.0,336.85,332.98,13686074,455715461039999.94,142713,6045741,0.44170000000000004
2017-03-30,INFRATEL,EQ,336.85,337.45,339.45,331.0,334.75,336.7,336.14,3987511,134035913015000.02,50466,2262648,0.5674
2017-03-31,INFRATEL,EQ,336.7,327.8,328.9,322.5,324.8,325.9,325.3,1861425,60552145379999.99,26665,758826,0.40770000000000006
2017-04-03,INFRATEL,EQ,325.9,325.9,332.3,318.75,329.0,329.55,325.33,2166039,70467696385000.0,39375,1163734,0.5373
2017-04-05,INFRATEL,EQ,329.55,330.1,343.7,328.65,336.3,337.7,338.12,4885545,165188025790000.0,89330,3600211,0.7369
2017-04-06,INFRATEL,EQ,337.7,336.1,340.75,325.4,339.5,339.15,335.57,2801379,94007214460000.0,32968,1771851,0.6325000000000001
2017-04-07,INFRATEL,EQ,339.15,338.1,348.7,333.6,347.95,347.6,345.41,2517255,86947774535000.0,28511,1576114,0.6261
2017-04-10,INFRATEL,EQ,347.6,348.5,360.9,348.0,356.0,357.0,356.25,4076623,145230982040000.0,42986,2401739,0.5891
2017-04-11,INFRATEL,EQ,357.0,355.9,362.95,353.0,356.0,355.55,358.84,4051807,145394807840000.0,62790,2889763,0.7132
2017-04-12,INFRATEL,EQ,355.55,357.5,372.3,352.15,367.35,367.05,364.02,4281035,155836558585000.0,54351,2028743,0.4739
2017-04-13,INFRATEL,EQ,367.05,371.0,371.0,350.6,355.0,355.05,358.49,1641083,58830670145000.01,27421,506745,0.3088
2017-04-17,INFRATEL,EQ,355.05,355.0,355.5,340.5,343.6,344.35,344.2,1496125,51495954335000.0,19305,438187,0.2929
2017-04-18,INFRATEL,EQ,344.35,343.15,350.9,330.75,334.75,336.9,345.19,6099634,210554025530000.0,25357,3242938,0.5317000000000001
2017-04-19,INFRATEL,EQ,336.9,337.05,347.75,333.75,347.0,346.7,344.71,3381242,116554671850000.0,44420,1410247,0.4171
2017-04-20,INFRATEL,EQ,346.7,345.9,346.0,341.7,341.9,342.7,344.01,2561493,88116845685000.0,17894,1222481,0.4773
2017-04-21,INFRATEL,EQ,342.7,346.0,356.3,345.85,352.95,352.85,350.64,2027577,71095865765000.0,19393,758640,0.37420000000000003
2017-04-24,INFRATEL,EQ,352.85,354.0,360.0,349.5,359.9,358.25,354.78,2949867,104655206600000.0,26626,1575198,0.534
2017-04-25,INFRATEL,EQ,358.25,362.0,377.3,357.95,375.3,375.25,371.4,4440724,164928029955000.0,85518,2381124,0.5362
2017-04-26,INFRATEL,EQ,375.25,377.0,377.5,364.25,365.35,367.3,368.75,3226103,118962741180000.0,39074,2217455,0.6873
2017-04-27,INFRATEL,EQ,367.3,363.05,369.55,361.4,365.1,366.8,366.29,1340486,49100064030000.0,26545,809562,0.6039
2017-04-28,INFRATEL,EQ,366.8,365.55,368.5,353.35,356.75,354.7,358.73,1431794,51363209755000.0,28137,849490,0.5933
2017-05-02,INFRATEL,EQ,354.7,354.7,358.9,349.3,356.9,354.2,354.92,4267681,151468447770000.0,52441,3551340,0.8321
2017-05-03,INFRATEL,EQ,354.2,357.6,365.55,353.9,362.95,363.0,361.16,1939983,70064302695000.01,25625,755306,0.3893
2017-05-04,INFRATEL,EQ,363.0,364.8,365.6,360.0,360.9,363.35,363.11,1316836,47816267330000.0,27518,627364,0.4764
2017-05-05,INFRATEL,EQ,363.35,360.85,370.0,358.5,366.5,366.6,366.96,1981269,72705249510000.0,18275,1330986,0.6718000000000001
2017-05-08,INFRATEL,EQ,366.6,368.05,370.9,363.0,365.0,364.45,366.87,686159,25172920860000.0,19136,298091,0.4344
2017-05-09,INFRATEL,EQ,364.45,356.35,371.25,356.35,365.7,365.9,367.23,2151177,78997072745000.0,47119,794845,0.36950000000000005
2017-05-10,INFRATEL,EQ,365.9,360.0,369.0,360.0,366.4,366.65,366.46,2254910,82632843620000.0,50849,1629223,0.7225
2017-05-11,INFRATEL,EQ,366.65,368.4,381.65,366.5,377.1,378.3,373.9,3254041,121668671700000.0,58753,2075850,0.6379
2017-05-12,INFRATEL,EQ,378.3,378.8,379.25,369.8,371.95,374.7,372.99,1559224,58158113765000.0,42162,922954,0.5919
2017-05-15,INFRATEL,EQ,374.7,375.8,375.8,368.65,372.0,371.05,371.08,761032,28240444139999.996,27740,357531,0.4698
2017-05-16,INFRATEL,EQ,371.05,371.15,380.85,370.05,375.75,376.55,377.05,1346372,50764585850000.0,42924,677288,0.503
2017-05-17,INFRATEL,EQ,376.55,377.6,396.5,375.1,388.95,389.9,383.22,2268036,86916293110000.0,83975,1371275,0.6046
2017-05-18,INFRATEL,EQ,389.9,388.4,388.85,377.0,378.55,378.9,382.6,2014628,77079100820000.0,50270,1025637,0.5091
2017-05-19,INFRATEL,EQ,378.9,381.1,387.5,374.85,379.4,378.95,379.43,2031322,77075252435000.0,63099,1020560,0.5024000000000001
2017-05-22,INFRATEL,EQ,378.95,383.7,389.3,376.15,388.2,387.95,385.56,2772691,106905213400000.0,73071,1228540,0.44310000000000005
2017-05-23,INFRATEL,EQ,387.95,385.0,390.0,378.4,379.9,379.85,382.84,3811223,145907078370000.0,60957,2039492,0.5351
2017-05-24,INFRATEL,EQ,379.85,379.85,382.0,367.2,368.45,369.0,372.49,3134390,116752076355000.0,83856,1860115,0.5935
2017-05-25,INFRATEL,EQ,369.0,369.1,376.35,365.85,368.7,373.5,371.8,7287977,270967989869999.97,89929,6053646,0.8306
2017-05-26,INFRATEL,EQ,373.5,370.0,377.2,366.3,369.5,369.95,371.45,1918463,71261072900000.0,43541,788763,0.4111
2017-05-29,INFRATEL,EQ,369.95,370.0,381.4,367.7,377.1,379.35,376.57,3887542,146394760695000.0,54997,2827505,0.7273000000000001
2017-05-30,INFRATEL,EQ,379.35,379.35,379.85,365.65,373.0,372.25,371.46,1273594,47309202840000.0,28694,420437,0.3301
2017-05-31,INFRATEL,EQ,372.25,374.25,374.35,360.65,368.2,366.6,365.34,3613527,132015561905000.0,132010,2260332,0.6255
2017-06-01,INFRATEL,EQ,366.6,370.1,379.45,369.8,377.0,376.25,375.07,2505966,93991221315000.0,50681,1369539,0.5465
2017-06-02,INFRATEL,EQ,376.25,376.45,382.9,371.0,373.3,374.65,376.87,1334349,50287354240000.0,37710,496717,0.37229999999999996
2017-06-05,INFRATEL,EQ,374.65,381.3,384.9,375.6,380.55,382.45,381.61,3563721,135994198355000.0,74109,1871029,0.525
2017-06-06,INFRATEL,EQ,382.45,383.0,388.9,379.8,384.7,383.15,384.02,2537956,97463297395000.0,53194,1811141,0.7136
2017-06-07,INFRATEL,EQ,383.15,385.75,388.6,379.7,380.4,383.2,383.79,1610112,61793845504999.99,45025,812548,0.5047
2017-06-08,INFRATEL,EQ,383.2,383.0,383.1,374.8,379.5,379.85,378.44,1107704,41919406615000.0,20214,342689,0.3094
2017-06-09,INFRATEL,EQ,379.85,379.85,384.75,377.1,383.0,382.65,381.29,1545424,58925478590000.0,34955,494657,0.3201
2017-06-12,INFRATEL,EQ,382.65,380.55,386.0,376.8,384.75,384.75,382.05,1660758,63448431035000.0,47895,728996,0.439
2017-06-13,INFRATEL,EQ,384.75,385.0,389.85,379.55,381.55,384.2,384.56,1863956,71680244645000.0,38488,580484,0.3114
2017-06-14,INFRATEL,EQ,384.2,382.7,387.4,381.45,386.9,386.1,384.75,1317476,50689701955000.0,39782,825288,0.6264000000000001
2017-06-15,INFRATEL,EQ,386.1,385.3,389.1,370.65,378.25,374.8,378.94,2369536,89792356270000.0,33682,1201629,0.5071
2017-06-16,INFRATEL,EQ,374.8,374.8,384.65,373.25,375.0,375.1,379.31,2699975,102412100890000.0,53617,1350780,0.5003
2017-06-19,INFRATEL,EQ,375.1,376.0,383.9,373.5,375.05,376.55,380.64,2163886,82366646120000.0,50329,1353450,0.6255
2017-06-20,INFRATEL,EQ,376.55,377.15,381.5,375.7,377.75,377.1,378.48,1331396,50390952795000.0,27127,283356,0.21280000000000002
2017-06-21,INFRATEL,EQ,377.1,377.5,378.1,370.5,371.05,371.7,374.03,2388975,89353857070000.0,67053,1379532,0.5775
2017-06-22,INFRATEL,EQ,371.7,372.2,376.5,371.0,374.9,375.0,374.83,1120673,42006024270000.0,40145,595546,0.5314
2017-06-23,INFRATEL,EQ,375.0,377.35,378.55,371.05,372.5,372.15,375.39,2156583,80955320885000.0,61112,981685,0.45520000000000005
2017-06-27,INFRATEL,EQ,372.15,373.7,375.9,368.8,372.65,373.3,373.23,1850097,69051983675000.0,64523,1074997,0.5810000000000001
2017-06-28,INFRATEL,EQ,373.3,372.6,379.95,371.1,379.3,376.45,373.66,1768602,66084826460000.0,33839,1296489,0.7331000000000001
2017-06-29,INFRATEL,EQ,376.45,379.9,382.5,374.25,375.45,378.2,378.89,5450689,206523659360000.0,101550,3142730,0.5766
2017-06-30,INFRATEL,EQ,378.2,375.0,377.05,371.25,374.0,374.55,373.63,980667,36640415330000.0,19464,552996,0.5639000000000001
2017-07-03,INFRATEL,EQ,374.55,374.5,399.9,374.45,398.0,397.75,391.57,4181712,163744978600000.0,65358,2066573,0.49420000000000003
2017-07-04,INFRATEL,EQ,397.75,399.8,405.9,396.6,402.0,401.55,402.02,2412278,96977902635000.0,42566,766981,0.3179
2017-07-05,INFRATEL,EQ,401.55,397.75,405.75,397.75,403.5,403.05,402.57,1039605,41851350275000.0,22627,442453,0.42560000000000003
2017-07-06,INFRATEL,EQ,403.05,403.55,416.2,398.6,415.0,414.7,409.04,2220499,90828055885000.0,52165,956315,0.4307
2017-07-07,INFRATEL,EQ,414.7,413.0,414.65,402.15,407.05,404.35,406.07,2673281,108555014640000.02,47500,1433912,0.5364
2017-07-10,INFRATEL,EQ,404.35,415.0,415.0,404.0,408.0,410.3,407.62,1255267,51166788240000.0,8681,1012975,0.807
2017-07-11,INFRATEL,EQ,410.3,410.3,414.55,405.25,409.75,409.85,410.45,2575028,105693089495000.0,77052,2036985,0.7911
2017-07-12,INFRATEL,EQ,409.85,410.0,422.35,405.6,420.95,420.3,414.38,4389373,181888850780000.0,65811,2715936,0.6188
2017-07-13,INFRATEL,EQ,420.3,420.95,421.9,407.25,411.5,410.6,410.93,3111485,127861229570000.0,60451,1962249,0.6306
2017-07-14,INFRATEL,EQ,410.6,413.7,418.45,408.65,418.0,417.8,415.26,1575033,65404944690000.0,35844,898920,0.5707
2017-07-17,INFRATEL,EQ,417.8,417.8,420.3,415.7,418.05,418.65,418.14,1083121,45289442045000.0,20397,835248,0.7711
2017-07-18,INFRATEL,EQ,418.65,414.15,424.75,414.15,419.95,418.2,419.86,2192538,92056700210000.0,37056,1593504,0.7268000000000001
2017-07-19,INFRATEL,EQ,418.2,417.9,422.9,412.0,412.95,415.15,416.13,1493859,62164012779999.99,32339,962825,0.6445000000000001
2017-07-20,INFRATEL,EQ,415.15,412.2,414.95,404.55,406.5,406.1,407.86,1825907,74471407450000.0,28971,1261352,0.6908
2017-07-21,INFRATEL,EQ,406.1,406.9,411.75,401.25,410.2,410.3,406.13,1371671,55708332254999.99,24812,488069,0.3558
2017-07-24,INFRATEL,EQ,410.3,413.3,415.45,403.35,406.4,408.9,410.32,2056890,84397605735000.0,36930,966819,0.47000000000000003
2017-07-25,INFRATEL,EQ,408.9,414.9,425.0,413.45,415.2,415.65,418.9,2965248,124214500615000.02,61583,692348,0.2335
2017-07-26,INFRATEL,EQ,415.65,412.65,414.9,407.55,413.55,413.5,411.36,1488819,61244307550000.0,30140,973385,0.6537999999999999
2017-07-27,INFRATEL,EQ,413.5,417.0,417.0,409.0,411.05,411.05,411.87,2796607,115184655045000.0,40461,1809638,0.6470999999999999
2017-07-28,INFRATEL,EQ,411.05,413.9,413.9,398.65,399.65,403.9,405.68,2250006,91278453860000.0,34033,1367697,0.6079
2017-07-31,INFRATEL,EQ,403.9,398.65,406.0,395.25,400.05,401.4,401.54,3107036,124760191875000.0,45140,1769982,0.5697
2017-08-01,INFRATEL,EQ,401.4,401.4,407.05,398.75,400.55,403.7,402.8,1633983,65816804015000.0,21937,1026341,0.6281
2017-08-02,INFRATEL,EQ,403.7,402.0,407.0,395.3,396.45,397.85,402.06,2252956,90582099340000.0,30241,1317326,0.5847
2017-08-03,INFRATEL,EQ,397.85,399.0,407.5,396.0,399.9,403.95,402.67,3426255,137964373915000.02,35139,1657571,0.48380000000000006
2017-08-04,INFRATEL,EQ,403.95,400.0,408.9,399.0,405.6,406.55,404.66,2078958,84126980490000.0,23090,1381155,0.6643000000000001
2017-08-07,INFRATEL,EQ,406.55,406.5,408.5,395.6,399.0,397.85,403.58,2453089,99000768760000.0,30730,1453533,0.5925
2017-08-08,INFRATEL,EQ,397.85,389.0,389.8,380.0,382.3,383.6,384.71,12856633,494610821320000.0,65778,3677096,0.28600000000000003
2017-08-09,INFRATEL,EQ,383.6,379.0,385.4,379.0,381.7,381.7,382.33,2750683,105167708845000.0,33160,2103073,0.7646
2017-08-10,INFRATEL,EQ,381.7,380.3,387.9,378.95,383.0,382.45,383.08,3050083,116843176009999.98,47245,2141348,0.7021
2017-08-11,INFRATEL,EQ,382.45,376.1,383.75,376.1,382.5,382.3,380.5,2645105,100646514775000.0,134964,2072955,0.7837000000000001
2017-08-14,INFRATEL,EQ,382.3,385.9,385.9,378.5,380.75,379.85,381.37,2677716,102120944030000.0,71688,1966019,0.7342000000000001
2017-08-16,INFRATEL,EQ,379.85,382.5,383.8,377.9,382.6,382.9,381.97,1986044,75861279150000.0,57588,1450546,0.7304
2017-08-17,INFRATEL,EQ,382.9,388.0,388.75,378.55,379.4,379.35,383.04,1591863,60974078300000.0,53152,756872,0.4755
2017-08-18,INFRATEL,EQ,379.35,381.0,396.75,379.95,395.0,395.3,391.18,4427161,173181500555000.0,190992,2653103,0.5993
2017-08-21,INFRATEL,EQ,395.3,395.7,396.55,382.65,386.4,386.6,390.18,1956668,76345026490000.0,64563,1062851,0.5432
2017-08-22,INFRATEL,EQ,386.6,386.9,396.0,385.65,387.05,387.85,390.46,2609604,101895763630000.0,83656,1693296,0.6489
2017-08-23,INFRATEL,EQ,387.85,389.9,389.9,380.75,382.85,382.8,383.12,1201788,46043082860000.0,23589,567601,0.4723
2017-08-24,INFRATEL,EQ,382.8,382.9,387.8,380.3,386.5,383.9,383.81,1863817,71534372065000.0,43070,970978,0.521
2017-08-28,INFRATEL,EQ,383.9,387.55,388.8,382.75,387.75,386.7,386.75,1402650,54246993145000.01,47641,845727,0.6029
2017-08-29,INFRATEL,EQ,386.7,387.6,387.6,377.0,380.45,380.3,381.43,1102703,42060916910000.0,21654,766271,0.6949
2017-08-30,INFRATEL,EQ,380.3,383.95,385.85,379.6,385.4,384.75,383.56,838089,32145546375000.0,23232,528442,0.6305
2017-08-31,INFRATEL,EQ,384.75,386.8,387.55,367.05,376.25,375.2,375.51,7483962,281029212455000.03,57475,6220154,0.8311000000000001
2017-09-01,INFRATEL,EQ,375.2,376.3,381.85,375.3,380.6,379.7,379.57,1242702,47169662265000.0,47695,837952,0.6743000000000001
2017-09-04,INFRATEL,EQ,379.7,380.0,380.6,375.45,376.55,377.75,377.85,751845,28408477785000.004,18414,406619,0.5408
2017-09-05,INFRATEL,EQ,377.75,378.55,379.25,368.2,372.15,371.85,371.63,1819271,67609439190000.0,35361,904866,0.4974
2017-09-06,INFRATEL,EQ,371.85,372.25,373.5,367.5,370.85,371.45,370.94,1404720,52107243680000.0,49410,915742,0.6519
2017-09-07,INFRATEL,EQ,371.45,371.45,373.9,368.4,370.0,370.15,370.65,1122445,41603504935000.0,51535,789662,0.7034999999999999
2017-09-08,INFRATEL,EQ,370.15,374.4,374.65,368.65,370.7,370.65,370.64,2528475,93714210615000.0,78578,1487128,0.5882000000000001
2017-09-11,INFRATEL,EQ,370.65,371.5,372.15,366.5,370.0,369.5,369.18,731573,27007970589999.996,18967,375212,0.5129
2017-09-12,INFRATEL,EQ,369.5,369.5,370.8,363.65,370.05,370.1,368.58,2831964,104380864470000.0,89907,2070149,0.731
2017-09-13,INFRATEL,EQ,370.1,371.6,374.35,366.4,370.0,370.65,370.73,4210770,156104988205000.0,43492,3038987,0.7217
2017-09-14,INFRATEL,EQ,370.65,370.9,373.95,368.5,370.3,370.05,369.9,1571003,58110728160000.0,34142,1204050,0.7664
2017-09-15,INFRATEL,EQ,370.05,374.65,382.9,369.65,377.05,374.0,376.38,11439738,430570951005000.0,195549,8587051,0.7506
2017-09-18,INFRATEL,EQ,374.0,374.5,392.0,374.5,391.0,389.1,385.77,2752803,106194443025000.0,73080,1230718,0.4471
2017-09-19,INFRATEL,EQ,389.1,390.75,399.9,388.15,397.1,398.3,394.78,1956748,77248890615000.0,29602,1017774,0.5201
2017-09-20,INFRATEL,EQ,398.3,396.7,400.95,393.05,395.35,393.95,396.01,1469249,58183026585000.0,30417,833818,0.5675
2017-09-21,INFRATEL,EQ,393.95,395.9,399.55,386.6,387.4,387.65,391.05,2118175,82831029105000.0,62531,1477596,0.6976000000000001
2017-09-22,INFRATEL,EQ,387.65,386.0,394.55,385.2,390.2,390.0,390.14,1615279,63019100750000.0,47609,858240,0.5313
2017-09-25,INFRATEL,EQ,390.0,388.75,397.4,387.3,389.55,391.35,391.79,2575008,100885720455000.0,90266,1640909,0.6372
2017-09-26,INFRATEL,EQ,391.35,394.0,394.0,373.85,376.4,376.4,387.86,1827778,70893075645000.0,73385,1000488,0.5474
2017-09-27,INFRATEL,EQ,376.4,379.8,386.4,376.25,383.55,382.65,381.31,2082260,79398763855000.0,47303,1213460,0.5828
2017-09-28,INFRATEL,EQ,382.65,380.0,395.7,375.0,391.6,392.6,387.31,2458127,95205322765000.0,62477,1374513,0.5592
2017-09-29,INFRATEL,EQ,392.6,393.6,411.7,393.05,397.65,398.4,401.57,5139940,206405619150000.0,117621,3013026,0.5861999999999999
2017-10-03,INFRATEL,EQ,398.4,404.9,410.2,399.0,406.95,408.5,408.0,4036851,164704188760000.0,77219,2669169,0.6612
2017-10-04,INFRATEL,EQ,408.5,408.5,419.65,408.0,416.0,416.5,414.38,3456681,143238390800000.0,48328,2441485,0.7062999999999999
2017-10-05,INFRATEL,EQ,416.5,412.1,413.0,402.65,404.55,404.65,406.0,1920244,77961671655000.0,46332,859337,0.4475
2017-10-06,INFRATEL,EQ,404.65,407.8,409.9,399.0,399.4,399.95,401.56,2028197,81445065900000.0,48392,1405927,0.6931999999999999
2017-10-09,INFRATEL,EQ,399.95,402.8,405.95,397.55,398.0,398.5,400.86,1385786,55550777560000.0,27378,770717,0.5562
2017-10-10,INFRATEL,EQ,398.5,398.5,404.55,398.5,400.5,399.85,401.77,2029807,81552131655000.0,56035,1374426,0.6770999999999999
2017-10-11,INFRATEL,EQ,399.85,403.0,414.0,401.9,410.7,410.5,409.87,5104904,209235360860000.0,79133,3467958,0.6793000000000001
2017-10-12,INFRATEL,EQ,410.5,412.8,438.0,402.7,432.3,432.0,430.2,10400395,447420122300000.0,159805,5137278,0.494
2017-10-13,INFRATEL,EQ,432.0,434.95,455.0,432.8,450.0,449.95,447.33,16946705,758070078870000.0,137518,12184270,0.7190000000000001
2017-10-16,INFRATEL,EQ,449.95,455.95,474.25,450.6,467.5,471.5,461.23,9404756,433779219080000.0,175100,6285964,0.6684
2017-10-17,INFRATEL,EQ,471.5,468.0,482.8,467.0,479.45,479.2,476.0,9080336,432220506389999.94,171278,5913705,0.6513
2017-10-18,INFRATEL,EQ,479.2,476.7,482.0,460.05,461.65,461.75,465.83,3847393,179222307095000.0,104759,2279686,0.5925
2017-10-19,INFRATEL,EQ,461.75,462.0,464.4,458.35,460.0,460.25,461.22,234833,10830858055000.0,3050,47529,0.2024
2017-10-23,INFRATEL,EQ,460.25,460.0,468.85,445.25,449.2,449.0,450.1,3468772,156130977400000.0,115049,2140997,0.6172
2017-10-24,INFRATEL,EQ,449.0,448.05,459.85,437.85,454.2,453.3,450.2,3495103,157349689365000.0,87937,1757213,0.5028
2017-10-25,INFRATEL,EQ,453.3,458.9,464.35,450.8,451.1,452.15,457.56,2720627,124485210670000.0,54074,1683203,0.6187
2017-10-26,INFRATEL,EQ,452.15,451.5,465.0,436.45,458.9,455.4,447.5,2343242,104859443830000.0,51028,1221292,0.5212
2017-10-27,INFRATEL,EQ,455.4,453.0,454.0,415.0,419.0,418.55,426.85,4527007,193235393385000.0,64660,1601900,0.3539
2017-10-30,INFRATEL,EQ,418.55,423.7,435.0,421.7,427.7,429.7,428.05,4402673,188458414430000.0,52505,2333582,0.53
2017-10-31,INFRATEL,EQ,429.7,428.5,448.35,419.2,441.95,442.15,434.22,5952903,258489078110000.0,68131,2451379,0.4118
2017-11-01,INFRATEL,EQ,442.15,446.0,452.0,422.4,425.3,426.55,435.01,3573242,155438767260000.0,45367,1210580,0.33880000000000005
2017-11-02,INFRATEL,EQ,426.55,428.0,428.7,415.6,417.7,418.65,421.85,2632114,111037018720000.0,65274,1246305,0.47350000000000003
2017-11-03,INFRATEL,EQ,418.65,419.0,421.3,412.05,413.5,413.75,416.69,1624837,67704570579999.99,38468,693847,0.42700000000000005
2017-11-06,INFRATEL,EQ,413.75,417.15,429.0,413.0,423.95,424.05,424.18,3603506,152854162025000.0,87162,1876653,0.5208
2017-11-07,INFRATEL,EQ,424.05,427.05,432.95,420.5,429.15,427.05,426.41,3101792,132262580790000.02,90330,1679073,0.5413
2017-11-08,INFRATEL,EQ,427.05,432.0,439.6,430.1,435.5,435.15,435.33,4412381,192083141100000.0,91680,2733119,0.6194
2017-11-09,INFRATEL,EQ,435.15,438.45,443.45,424.45,428.0,429.2,438.37,4969389,217844007555000.03,71767,3556635,0.7156999999999999
2017-11-10,INFRATEL,EQ,429.2,423.85,432.6,421.7,426.8,426.75,426.98,3348288,142964302040000.0,84433,2203207,0.658
2017-11-13,INFRATEL,EQ,426.75,429.4,429.4,405.25,413.0,415.5,420.14,3422752,143803610675000.0,85426,2102888,0.6144
2017-11-14,INFRATEL,EQ,415.5,406.0,406.4,391.5,394.75,396.95,400.44,131335426,5259160766920000.0,127738,87880418,0.6691
2017-11-15,INFRATEL,EQ,396.95,396.0,399.4,375.15,380.4,377.65,388.58,3278094,127381733325000.0,56268,1503317,0.4586
2017-11-16,INFRATEL,EQ,377.65,381.1,392.5,380.35,385.85,384.65,387.25,5469875,211818653830000.0,90051,2751195,0.503
2017-11-17,INFRATEL,EQ,384.65,387.45,388.8,376.55,380.55,380.15,381.59,3328012,126994382715000.02,87704,1884632,0.5663
2017-11-20,INFRATEL,EQ,380.15,385.4,392.9,381.7,383.55,383.7,386.29,6432184,248469253444999.97,119105,4171891,0.6486
2017-11-21,INFRATEL,EQ,383.7,386.4,386.95,381.0,382.65,383.55,383.37,3626367,139022292984999.98,92107,2528858,0.6973999999999999
2017-11-22,INFRATEL,EQ,383.55,385.8,385.8,373.6,378.0,376.45,377.19,5752823,216991913950000.0,140607,3942396,0.6853
2017-11-23,INFRATEL,EQ,376.45,381.15,386.4,373.1,375.4,374.6,380.23,4561646,173446548945000.0,90510,2285646,0.5011
2017-11-24,INFRATEL,EQ,374.6,378.0,382.0,376.4,381.0,380.8,379.62,2487171,94417770960000.0,87082,1198406,0.4818
2017-11-27,INFRATEL,EQ,380.8,381.25,387.7,378.4,385.95,386.6,384.67,2416421,92952757615000.0,84775,1206564,0.4993
